pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_mass,st_rad,st_met,pl_eqt_normalized,st_met_normalized,surface_gravity,surface_gravity_normalized,Habitability Score,Terraformability Score,st_activity,pl_atmos,pl_surf_temp,pl_escape_vel,pl_radiation_flux,ESI,pl_water_probability
Kepler-91 b,15.323,257.4423,6.24658,2040.0,4550.0,1.31,6.3,0.11,2.825567460241798,0.531531529392943,1.0964587649815,-0.1648617558604236,25.92434305139435,54.843480362947815,0.8625,0.9972366726999247,2243.4362812307845,45.90775711734344,4.4997494366596085,4.0564651102154797e-05,0.0
Kepler-702 b,9.17,61.8,10.52629406,713.0,5419.0,0.9,0.86,0.0,-0.5000468765951629,-0.0791879487595267,0.7349364779417973,-0.1857094131496577,43.54033457786286,64.22676189381009,0.64525,0.7940365788345599,769.6148080709041,29.075526814521943,0.11913691710404939,0.008840336288675135,0.0
Kepler-695 b,9.21,62.3,3.04033042,1021.0,5181.0,0.84,0.8,-0.01,0.2718364811635289,-0.1347079013188422,0.7344610788679159,-0.1857368276613578,44.033823018197374,61.46868860204402,0.70475,0.5325509770685559,1075.3734547586996,29.129446392313955,0.19714102179308035,0.0021364224811667586,0.0
Kepler-701 b,2.84,8.45,10.35533177,777.0,5343.0,0.88,0.84,0.0,-0.3396555295284217,-0.0791879487595267,1.047659194604245,-0.1676758471503892,43.559138548487844,51.9619694423813,0.66425,0.18481613219814766,791.360213471796,19.31911408460762,0.10859581951984257,0.016694771603096483,0.0
Kepler-704 b,2.61,7.32,3.76182115,1121.0,5616.0,0.97,0.96,0.09,0.5224479609553119,0.4204916242743121,1.0745585061875194,-0.1661246630344764,45.114370006256316,52.10253217884956,0.596,0.05240960559099191,1126.8751167867504,18.75656513416526,0.34004935073398174,0.0038689008971168324,0.0
Kepler-708 b,2.93,8.91,3.16789194,1221.0,5692.0,0.97,0.96,0.01,0.7730594407470949,-0.0236679962002113,1.0378688161772414,-0.1682404221752083,45.560685242683235,52.8742839646893,0.577,0.03832628172581115,1225.6796389987217,19.530936342191335,0.4023879583101652,0.002484401663193882,0.0
Kepler-714 b,9.67,67.6,8.09888799,986.0,5995.0,1.09,1.12,0.04,0.1841224632364048,0.142891861477735,0.7229258391447231,-0.1864020224034786,45.24669710388259,65.01796496075355,0.50125,0.6393692937890326,1049.0418123675986,29.61270863880197,0.3604671697627489,0.0023036612538383525,0.0
Kepler-710 b,1.88,4.19,4.34728553,1174.0,5611.0,0.94,0.91,-0.04,0.6552720452449569,-0.3012677589967885,1.1854911724762338,-0.1597275852003398,44.6415336300858,50.42300192592827,0.5972500000000001,0.03804117040008273,1178.4660334049697,16.72037869875522,0.27647440516219496,0.003785486753696167,0.0
PH1 b,6.18,169.0,138.317,481.0,6407.0,1.53,1.73,0.21,-1.0814655097120995,1.0867310549860976,4.424964128989013,0.0270808756227233,45.79461797852465,79.28854191270159,0.39825,0.9998483584266438,529.0927060403217,58.56890943242463,0.16918060680047864,0.030966337191318496,0.16287254847110533
Kepler-727 b,2.53,6.94,5.15448442,964.0,5441.0,0.89,0.86,-0.01,0.1289879376822125,-0.1347079013188422,1.0842225312065492,-0.1655673743448052,44.08323975940593,51.18531593012208,0.63975,0.09181409767252571,972.8508790156316,18.54972592832062,0.19489984866794324,0.007491088344312325,0.0
Kepler-737 b,1.96,4.5,28.59915399,298.0,3813.0,0.51,0.48,-0.24,-1.5400845177310625,-1.4116668101830974,1.171386922115785,-0.1605409253134595,58.17365095860044,52.90363851211356,1.0,0.5509268071944756,314.4176188543954,16.97056274847714,0.004672372096986294,0.5303908888842044,0.9082721567555715
Kepler-719 b,8.52,54.5,5.00731778,998.0,5777.0,0.99,0.98,-0.02,0.2141958408114187,-0.1902278538781576,0.750787982983976,-0.184795315301517,45.00799102195624,61.94386718641226,0.55575,0.4668204302775689,1044.5886789417013,28.32673217772471,0.32790499740795676,0.002561339360204433,0.0
Kepler-1896 b,3.099,9.8,44.87020111,536.0,6122.0,1.07,1.0,-0.1,-0.9436291958266187,-0.6343874743526812,1.0204293071045516,-0.1692460943605029,44.69650510741751,55.78460806096371,0.46950000000000003,0.3960929934301293,557.230584447855,19.916832565084768,0.09980626579604227,0.06209739056831452,0.0651715817782813
Kepler-1909 b,1.092,1.33,2.39160991,1031.0,4935.0,0.66,0.69,-0.42,0.2968976291427072,-2.4110259562507754,1.115337653799192,-0.1637730799525132,43.70884727352992,46.596298132490666,0.76625,0.054364351791863955,1036.6049646697413,12.360399960336524,0.14166952243847808,0.009024604063509344,0.0
Kepler-1894 b,1.201,1.87,2.76266003,1231.0,5772.0,1.0,0.9,0.0,0.7981205887262732,-0.0791879487595267,1.296449461696158,-0.153329029786237,45.631988933293336,50.130328737855734,0.5569999999999999,0.028388685855683046,1234.4946472288345,13.975498960347513,0.4096961306197823,0.0038483880875517904,0.0
Kepler-547 b,4.0,15.1,6.01038429,768.0,4828.0,0.78,0.73,0.01,-0.3622105627096821,-0.0236679962002113,0.94375,-0.1736679072694151,43.30460560478667,52.95647036718005,0.793,0.2364079077908565,786.1561273183378,21.7608823350525,0.0785844205971554,0.013981376685288281,0.0
Kepler-686 b,12.15,376.98237392722274,1.59474546,1539.0,5649.0,0.94,0.92,-0.07,1.5700039464849649,-0.4678276166747349,2.553691841875207,-0.0808284974232202,46.75544054973172,81.75951475082393,0.58775,0.9999994208340747,1692.899910866364,62.38646905727743,0.5665317065529702,0.0001509659424573368,0.0
Kepler-689 b,2.89,8.7,22.36656079,536.0,5518.0,0.91,0.88,-0.01,-0.9436291958266187,-0.1347079013188422,1.0416541947534153,-0.1680221333501616,44.62979210383126,54.42817373705271,0.6205,0.377398797780422,556.2285755610307,19.43250229200346,0.0811426472716644,0.06511365802565043,0.06865077930197694
Kepler-752 b,2.81,8.3,18.82747265,632.0,5373.0,0.87,0.83,-0.08,-0.7030421752265071,-0.5233475692340503,1.0511518344499182,-0.1674744394885448,43.541299860926316,52.97308935513721,0.65675,0.2872036008310147,650.15126757252,19.24881102766214,0.07278670283759306,0.0367289980890847,0.0
Kepler-1911 b,1.011,1.01,5.9907999,987.0,5721.0,0.95,0.97,0.0,0.1866285780343226,-0.0791879487595267,0.9881413257334504,-0.1711080231939858,44.71982703892229,48.096428338279594,0.56975,0.0632685895567094,993.2446097892472,11.194459559393836,0.27415609172714617,0.011511650807025112,0.0
Kepler-1956 b,1.089,1.32,5.94371986,674.0,4391.0,0.67,0.68,0.04,-0.5977853537139582,0.142891861477735,1.1130589642986335,-0.1639044835740304,43.51489347741011,46.873231033968885,0.90225,0.18899827229810495,686.7384835528923,12.330794169415238,0.04700267074934167,0.05005091005854539,0.0
Kepler-1177 b,1.9,4.27,106.247547,377.0,5712.0,0.98,0.97,0.02,-1.3421014486955538,0.0318519563591041,1.182825484764543,-0.1598813055817539,52.39472792578505,54.46718671539082,0.5720000000000001,0.49148773388374234,395.5290875674171,16.790172564236556,0.04005962125165798,0.2663810595506702,0.6266351126131351
LSPM J2116+0234 b,3.71,13.3,14.4399,912.5307146386988,3475.0,0.43,0.43,-0.05,0.0,-0.356787711556104,0.9662818491583176,-0.1723685786078498,42.67665286821307,49.795261130493365,1.0,0.13293676980559188,924.6616031939444,21.205908752933365,0.0040794649527930976,0.007440329875908842,0.0
Kepler-763 c,1.42,2.6,4.09667624,938.0,4999.0,0.8,0.84,0.18,0.0638289529363489,0.9201711973081512,1.289426701051379,-0.1537340064983106,43.832191902270736,48.55814512716527,0.75025,0.08586342842912305,946.0539895866517,15.155159954267608,0.15441632312608186,0.01139968457575078,0.0
Kepler-1986 b,1.89,4.23,19.5489666,579.0,5549.0,0.78,0.73,-0.54,-0.8358662595161521,-3.077265386962561,1.184177374653565,-0.15980334707654,43.79411551281769,52.01959654521002,0.61275,0.2990560762054887,596.3153468122978,16.75549661056534,0.062466225751373824,0.06347626802593091,0.0
Kepler-317 c,1.72,3.61,8.77501,837.0,5497.0,0.86,0.94,0.13,-0.1892886416533519,0.642571434511574,1.2202541914548406,-0.1577229300739864,44.010925296369365,50.37732542883783,0.62575,0.12936626388612738,847.8279562872689,16.225847883389136,0.17014404689061646,0.016476228191400592,0.0
Kepler-558 b,2.37,6.21,29.00790538,498.0,5242.0,0.85,0.81,-0.06,-1.0388615581474965,-0.4123076641154194,1.1055920525556802,-0.1643350728422626,46.08942384748021,53.28015573491438,0.6895,0.3851554661896648,517.1807422162452,18.12965959310944,0.0470800635873199,0.09487879336540807,0.20423353397137078
Kepler-555 b,2.83,8.4,16.21775407,664.0,5894.0,1.03,1.04,0.0,-0.6228465016931365,-0.0791879487595267,1.0488331730949318,-0.1676081481395227,44.276111161809375,54.221685891826,0.5265,0.26763595329132417,681.771027298544,19.295873705263254,0.18278332825957824,0.030402685441203607,0.0
Kepler-809 b,3.01,9.32,55.63934,478.0,5734.0,0.99,0.98,0.04,-1.088983854105853,0.142891861477735,1.0286862175914175,-0.1687699487775912,46.826643384481685,55.51063154576755,0.5665,0.4425808934322669,499.15536670606235,19.708008052447838,0.06391234845934705,0.09398505345788535,0.266821643381728
Kepler-817 b,9.03,60.2,3.99010623,1124.0,5861.0,1.03,1.03,0.02,0.5299663053490654,0.0318519563591041,0.73827980804725,-0.1855166156299972,45.876521415948154,62.52449287165815,0.5347500000000001,0.4130269511406563,1170.4242293082098,28.91827565168205,0.4464726699216567,0.0014871852053103215,0.0
Kepler-590 b,4.02,15.2,5.85296257,1056.0,6000.0,1.1,1.15,0.07,0.3595504990906529,0.3094517191556813,0.940570777951041,-0.1738512412825566,46.10693357414702,55.59599465082222,0.5,0.0943340121274541,1065.9616716806593,21.778441117592365,0.47348551885086504,0.0038317080934842304,0.0
Kepler-592 b,2.39,6.3,2.82019241,1367.0,5913.0,1.04,1.04,-0.03,1.1389522012430982,-0.2457478064374731,1.1029218676143624,-0.1644890525623271,46.98188188641399,53.6802297505112,0.5217499999999999,0.019714809417637456,1369.695014447391,18.18399682648933,0.5942951941226005,0.0016795420794928652,0.0
Kepler-576 b,3.27,10.7,29.91136794,541.0,5672.0,0.99,0.97,0.09,-0.9310986218370296,0.4204916242743121,1.000663991994688,-0.1703858872042533,44.40382329922596,55.32067316047027,0.5820000000000001,0.39527291602932874,562.3842647571867,20.259841116837777,0.09067495675279133,0.05819582227519784,0.04727685848199081
Kepler-589 b,2.27,5.77,16.54964934,656.0,5296.0,0.88,0.83,0.01,-0.6428954200764792,-0.0236679962002113,1.11975780628384,-0.163518186056702,43.552288232682585,51.69633794059582,0.6759999999999999,0.24698218864208285,672.2020315749206,17.856362777171498,0.07487073150322014,0.036372541830283746,0.0
Kepler-976 b,3.96,14.9,105.9564148,324.0,5232.0,0.87,0.83,0.07,-1.474925532985199,0.3094517191556813,0.9501581471278442,-0.1732983730526612,54.02469027674501,58.10104922623769,0.692,0.6492279815935051,345.0349866036296,21.72518902987586,0.02068388618785847,0.26869351097391875,0.8019618520707306
Kepler-350 c,3.1,6.1,17.849,888.0,6492.3,1.0,1.25,0.041,-0.0614767869595425,0.1484438567336665,0.6347554630593131,-0.1914864828906674,45.378254739893755,52.55286411627266,0.37692499999999995,0.10793995345577004,897.5850678668722,15.710937221792236,0.3646657161683172,0.01040247333060165,0.0
Kepler-608 b,3.64,12.9,6.41251504,1069.0,5820.0,1.0,1.01,-0.02,0.3921299914635847,-0.1902278538781576,0.973614297790122,-0.1719457433314454,44.848549511996225,53.60605227840072,0.5449999999999999,0.08106860392805618,1077.6662337599091,21.08444559749784,0.3042324991334115,0.003876902477484731,0.0
Kepler-921 b,2.87,8.6,51.300634,492.0,5663.0,0.93,0.91,-0.12,-1.0538982469350031,-0.745427379471312,1.044082118272651,-0.1678821239530426,46.21914139814562,54.925159698033575,0.5842499999999999,0.4202796852148375,512.67776051257,19.38770040075068,0.05534483022224218,0.08785081711770905,0.219868887109132
Kepler-927 b,1.72,3.61,9.1149903,906.0,5743.0,0.99,0.99,0.03,-0.0163667205970216,0.0873719089184195,1.2202541914548406,-0.1577229300739864,44.31805779357679,50.71641502817972,0.5642499999999999,0.10245185857705082,915.2821383870807,16.225847883389136,0.2192189182703322,0.01194129330383018,0.0
Kepler-232 c,3.83,14.0,11.379349,806.0,5847.0,0.97,0.97,0.03,-0.2669782003888046,0.0873719089184195,0.9544001254354452,-0.1730537538046769,44.138581824446184,54.589262627067214,0.53825,0.20993289342266414,822.9205912098668,21.4132532592225,0.1950237107936407,0.011906419624403851,0.0
Kepler-395 b,1.03,1.08,7.054346,576.0,4262.0,0.62,0.56,-0.02,-0.8433846039099056,-0.1902278538781576,1.0180035818644548,-0.1693859769909694,43.887736185561515,46.85017941889056,0.9345,0.2475915481461549,590.2612731732186,11.468623299609659,0.025239563944131405,0.09341731790912103,0.0
Kepler-931 b,1.33,2.33,8.03755877,744.0,5241.0,0.86,0.81,-0.01,-0.4223573178597101,-0.1347079013188422,1.317202781389564,-0.1521322623611224,43.73541934275525,49.42441043031939,0.68975,0.17047152463065748,756.6830814325209,14.824162353188264,0.11068796904705724,0.029773350394131055,0.0
Kepler-950 b,8.98,59.6,98.7180406,360.0,5857.0,1.02,1.02,0.02,-1.3847054002601569,0.0318519563591041,0.7390836354978397,-0.1854702618647929,50.51676679285054,65.77107120640956,0.53575,0.9355096035360764,393.67834572729873,28.853797810806537,0.051427262253672563,0.10403741853975787,0.6330612995579905
Kepler-963 b,2.66,7.56,9.97683705,802.0,5461.0,0.91,0.87,-0.02,-0.2770026595804759,-0.1902278538781576,1.0684606252473288,-0.1664763053442013,43.702742928312496,51.814915421311234,0.6347499999999999,0.16570031976435798,815.2891656451014,18.881569961486946,0.13032322203282629,0.015336173329697937,0.0
MOA-2007-BLG-192L b,1.63,3.3,,912.5307146386988,5412.3924897449615,0.06,,0.014262971257932,0.0,-3.3709117781417086e-16,1.242049004478904,-0.1564661035686852,42.701487141897985,48.45654094152126,0.6469018775637596,0.09780203959318359,921.4554511470079,15.936068593244348,0.0,0.011918155068221964,0.0
MOA-2008-BLG-379L b,13.0,1300.0,,912.5307146386988,5412.3924897449615,0.56,,0.014262971257932,0.0,-3.3709117781417086e-16,7.6923076923076925,0.2154965315758299,42.56923642838079,90.9752741052917,0.6469018775637596,1.0,1003.7837861025688,112.0,0.0,0.0011034647017955752,0.0
Kepler-861 b,2.28,5.82,3.94963138,966.0,5047.0,0.82,0.78,0.01,0.1340001672780482,-0.0236679962002113,1.1195752539242845,-0.1635287131781709,43.695368049604625,49.892663117386,0.7382500000000001,0.08589832922881521,974.2977786035035,17.894191942168217,0.14174504880726987,0.007883566276706982,0.0
Kepler-862 b,2.21,5.52,3.14866453,1097.0,5333.0,0.88,0.84,0.04,0.4623012058052839,0.142891861477735,1.1301979893941565,-0.162916139191755,44.3701001026295,50.464820155116584,0.66675,0.05283544335474744,1102.796048136016,17.70074007195808,0.2383693957731756,0.0046683561898711295,0.0
Kepler-249 b,1.09,1.32,3.306539,554.0,3568.0,0.51,0.48,-0.34,-0.8985191294640978,-1.966866335776252,1.1110175911118592,-0.1640222020387641,44.16874190051782,47.14877179877791,1.0,0.2695917744272387,568.935384303269,12.325136543896303,0.015094634720759805,0.10268618376140679,0.024529915613649478
Kepler-249 c,1.51,2.89,7.113702,429.0,3568.0,0.51,0.48,-0.34,-1.211783479203827,-1.966866335776252,1.2674882680584183,-0.1549991150376628,49.5657316501926,50.41816458543261,1.0,0.4082381618041329,446.5134171413973,15.494532255002875,0.009057491366261619,0.20013821118994343,0.44960619048125927
Kepler-252 b,1.23,2.04,6.668391,587.0,4208.0,0.61,0.55,-0.13,-0.8158173411328095,-0.8009473320306274,1.3484037279397183,-0.1503330188176506,43.65396286920649,48.487134834725694,0.948,0.26676876497911595,602.6593265042741,14.423828523255976,0.024019877180209818,0.07515238072712271,0.0
Kepler-398 c,1.01,1.01,11.419412,536.0,4493.0,0.65,0.61,0.053,-0.9436291958266187,0.215067799804845,0.99009900990099,-0.1709951307664134,45.11650752960491,47.401295056255506,0.87675,0.2785188929257825,550.928612660822,11.2,0.02682868375875902,0.1223312080354462,0.0870534282610349
MOA-2010-BLG-073L b,12.4,3500.0,,912.5307146386988,5412.3924897449615,0.16,,0.014262971257932,0.0,-3.3709117781417086e-16,22.7627471383975,1.0845532067338175,42.5656215942171,97.88334635206618,0.6469018775637596,1.0,1003.7837861025688,188.16602140902916,0.0,0.000807743341323474,0.0
MOA-2011-BLG-028L b,5.99,30.0,,912.5307146386988,5412.3924897449615,0.75,,0.014262971257932,0.0,-3.3709117781417086e-16,0.8361180710198688,-0.1798746437534387,42.6192154452057,55.12041384468923,0.6469018775637596,0.26724064286678934,936.9172441202724,25.06485743953288,0.0,0.005191469876625317,0.0
OGLE-2003-BLG-235L b,13.2,830.0,,912.5307146386988,5412.3924897449615,0.63,,0.014262971257932,0.0,-3.3709117781417086e-16,4.76354453627181,0.0466055592976356,42.571230577562275,86.37572205548622,0.6469018775637596,1.0,1003.7837861025688,88.81168364306102,0.0,0.0012665987289839815,0.0
OGLE-2006-BLG-109L c,11.1,86.0,4927.5,59.0,5412.3924897449615,0.51,,0.014262971257932,-2.139045954433424,-3.3709117781417086e-16,0.6979952925898872,-0.1878396750994282,44.78215453781766,66.62506160347037,0.6469018775637596,0.9943138426751487,64.86645167178338,31.17494951844313,0.0,0.0008624829413088168,0.22523073497147006
Lupus-TR-3 b,9.976,257.431,3.91405,912.5307146386988,5000.0,0.87,0.82,0.014262971257932,0.0,-3.3709117781417086e-16,2.5867113148541256,-0.0789243861658691,43.69632627154082,77.44174084115858,0.75,0.9999809312484049,1003.7820460204167,56.89449203338551,0.15181452528851563,0.0019197764516919607,0.0
MOA-2011-BLG-262L b,4.29,17.0,,912.5307146386988,5412.3924897449615,0.11,,0.014262971257932,0.0,-3.3709117781417086e-16,0.9237072174135113,-0.1748237006394649,42.63787943941264,52.45496665295845,0.6469018775637596,0.1635030719973068,927.4508721522312,22.295326530050755,0.0,0.0067177639299627325,0.0
MOA-2009-BLG-319L b,9.64,67.3,,912.5307146386988,5412.3924897449615,0.52,,0.014262971257932,0.0,-3.3709117781417086e-16,0.724204128716792,-0.1863283081571645,42.59436310444747,62.47801472960298,0.6469018775637596,0.6948214740928514,975.9353082687251,29.592866696825766,0.0,0.003158841538204136,0.0
MOA-bin-29 b,14.1,190.0,,912.5307146386988,5412.3924897449615,0.03,,0.014262971257932,0.0,-3.3709117781417086e-16,0.9556863336854284,-0.1729795829174052,42.579287408398,70.93950663542596,0.6469018775637596,0.9991133761036488,1003.7028789487933,41.1135773332211,0.0,0.0019256783725440506,0.0
Kepler-258 c,3.61,12.7,33.653079,470.0,4942.0,0.82,0.92,0.303,-1.1090327724891955,1.603066613787731,0.9745167701291426,-0.1718937010792485,46.835044063249654,55.46786237338357,0.7645,0.47862679016224996,492.4954591376258,21.007108676789596,0.04345701903307841,0.08843327298632657,0.28994632243879925
Kepler-258 b,4.06,15.5,13.19722,642.0,4942.0,0.82,0.92,0.303,-0.6779810272473288,1.603066613787731,0.9403285690019172,-0.1738652085795801,43.48495481545076,54.5201686149497,0.7645,0.34438772736603807,664.1096920968996,21.883705164440002,0.08111257048777852,0.027148703309262053,0.0
OGLE-2005-BLG-169L b,3.84,14.1,,912.5307146386988,5412.3924897449615,0.69,,0.014262971257932,0.0,-3.3709117781417086e-16,0.9562174479166666,-0.1729489555180131,42.64434211710329,51.81843894355841,0.6469018775637596,0.14583631272206984,925.8387261055531,21.461593603458248,0.0,0.007246225306554266,0.0
OGLE-2012-BLG-0406L b,13.2,868.0,,912.5307146386988,5412.3924897449615,0.44,,0.014262971257932,0.0,-3.3709117781417086e-16,4.981634527089073,0.0591820049270339,42.571016382421625,86.84198394632497,0.6469018775637596,1.0,1003.7837861025688,90.82197037628232,0.0,0.0012490763052774873,0.0
OGLE-2012-BLG-0950L b,6.56,35.0,,912.5307146386988,5412.3924897449615,0.57,,0.014262971257932,0.0,-3.3709117781417086e-16,0.8133179654967283,-0.1811894417704489,42.614282775929304,56.13763680002243,0.6469018775637596,0.31745164985923474,941.499152729627,25.870220190074278,0.0,0.004788059998927488,0.0
