pl_name,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,Habitability Score,Terraformability Score
MOA-2011-BLG-322L b,1,1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,0.0,4.3,0.0,0.0,3690.0,11.6,0.0,0.0,0.0,0.0,3690.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.223333,-27.2209444,-2.80581,3.62603,-3.78629,271.09021,0.0,0.0,0.0,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,0.0,0.0
Kepler-105 b,0,1,2,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,5.41220425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454955.319,0,0.0,0.06,3.1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950.98,1.05,1.09,-0.148,0.097,4.43,0.0,1.3222,0.0,0.0,0.0,287.8872376,46.2761224,15.99895,77.18475,67.62203,303.88735,24.2088626,-9.64102,-22.2063,459.223,2.14903,13.585,12.981,11.811,11.555,11.503,0.0,0.0,0.0,0.0,0.0,11.43,11.479,11.469,8.879,12.8025,0.0,12.4008,12.791,1,0,0,0,0,0,0,0.0,0.0
HD 233604 b,1,1,1,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,192.0,0.747,0.0,0.0,0.0,0.0,2089.644,6.575,0.0,0.0,2089.644,6.575,0.0,0.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2453022.0,281.0,177.8,0.0,0.0,4791.0,10.9,1.5,-0.36,1.75,2.55,2.4,0.0,2.0,0.0,0.0,137.4535054,53.5682016,41.83189,163.93545,35.34091,122.43583,19.8336919,18.6253,-6.81715,847.058,1.15123,11.332,10.291,8.66,8.131,7.979,14.658,10.821,10.0365,9.85396,10.3526,7.897,8.014,7.888,7.819,10.1054,0.0,9.4989,0.0,0,0,0,0,0,0,0,0.0,0.0
ROXs 42 B b,1,2,1,0,1,2013,0,0,0,0,0,0,0,0,1,0,0,0.0,157.0,0.0,0.0,2860.0,9.0,0.0,0.0,0.0,0.0,2860.0,9.0,0.0,0.0,0.0,1975.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,247.8125493,-24.545577,15.9897,353.70701,-2.64225,249.88675,24.1096799,-6.46255,-23.2274,143.59,6.93678,16.065,14.661,9.906,9.017,8.671,0.0,0.0,0.0,0.0,0.0,8.453,8.338,8.233,7.673,13.1164,0.0,11.9975,0.0,4,0,0,0,0,0,0,0.0,0.0
KOI-142 b,0,1,3,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,10.91610834,0.098,3.93,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.19,758.0,87.09,2454966.009,1,0.7699,0.1479,3.6496,15.95,0.03863,0.0,0.0,0.0,0.0,0.0,0.0,5575.0,0.93,1.05,0.36,0.0,4.52,0.0,0.6447,0.0,0.0,0.0,291.1481028,40.669413,11.52808,72.93478,61.55856,305.06572,5.0864493,1.1144,4.96287,376.863,2.62461,14.192,13.209,11.882,11.517,11.454,0.0,0.0,0.0,0.0,0.0,11.428,11.469,11.303,9.299,13.1048,0.0,12.5923,13.113,0,0,0,0,0,0,0,0.0,19.22
Kepler-279 d,0,1,3,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,54.3995,0.307,3.1,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,87.66,2454981.88,1,0.9098,0.0449,7.778,24.99,0.0228,0.0,0.0,0.0,0.0,0.0,0.0,6779.0,1.27,1.31,0.0,0.0,4.35,0.22,0.0,0.0,0.0,0.0,287.391295,42.194822,14.72413,73.14702,63.82584,300.12987,3.9877916,3.98537,0.138953,1037.4,0.935277,13.73,13.647,12.724,12.509,12.509,0.0,0.0,0.0,0.0,0.0,12.501,12.507,12.701,9.439,13.5847,0.0,13.2412,13.659,1,0,0,0,0,0,0,0.0,43.83
PH2 b,0,1,1,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,282.5254368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2455196.07,0,0.0,0.9932,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5823.0,0.93,1.05,0.0,-0.051,4.53,0.0,1.8625,0.0,0.0,0.0,289.7636212,51.962683,17.05061,83.15282,72.417,313.60359,16.3758335,3.36631,16.0261,343.863,2.87962,13.446,12.645,11.501,11.182,11.116,0.0,0.0,0.0,0.0,0.0,11.09,11.142,11.002,9.147,12.5811,0.0,12.1351,12.62,1,0,0,0,0,0,0,0.0,0.0
Kepler-91 b,0,1,1,0,0,2013,1,0,0,1,0,1,0,0,0,0,0,6.24658,0.073,0.0,0.0,146.2018,0.46,0.0,0.0,0.0,0.0,146.2018,0.46,0.0,0.05,0.0,2000.0,69.8,0.0,0,0.85,0.0,0.0,2.484,0.022,0.0,0.0,300.0,0.0,0.0,0.0,4600.0,6.4,1.3,0.74,0.0,2.96,0.0,0.0,0.0,0.0,0.0,285.6729033,44.1167513,16.62216,74.48612,66.0127,298.49006,4.2603814,-0.773912,4.1895,1294.69,0.743739,14.097,12.712,10.79,10.235,10.136,0.0,0.0,0.0,0.0,0.0,10.041,10.155,9.976,9.249,12.4762,0.0,11.7971,12.495,1,0,0,0,0,0,0,0.0,0.0
OGLE-2012-BLG-0406L b,0,1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.325708,-30.4711667,-2.21994,359.54055,-7.04034,268.54604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,0,0,0,0,0,0.0,0.0
KELT-3 b,0,2,1,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,2.7033942,0.0,16.72,1.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.57,1790.0,0.0,2459635.207,0,0.0,1.034,2.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6518.0,1.61,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,148.6431193,40.3879446,51.38017,181.25553,25.90195,136.3041,37.3943413,-28.3278,-24.4105,210.252,4.73153,10.301,9.816,8.963,8.728,8.662,0.0,0.0,0.0,0.0,0.0,8.574,8.601,8.625,8.08,9.76324,0.0,9.43351,0.0,1,0,0,0,1,0,0,0.0,0.0
OGLE-2012-BLG-0358L b,1,1,1,0,0,2013,0,0,0,0,0,0,1,0,0,0,0,0.0,0.87,0.0,0.0,588.0,1.85,0.0,0.0,0.0,0.0,588.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.694875,-24.261,2.98611,3.65449,-0.88035,266.07525,0.0,0.0,0.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,0,0,0,0,0,0.0,0.0
Kepler-75 b,0,1,1,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,8.8849176,0.077,9.4,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,89.95,2455002.991,0,0.02,1.5827,2.0809,36.3,0.1118,0.0,0.0,0.0,0.0,0.0,0.0,5152.0,0.77,0.77,0.0,0.0,4.54,12.9,0.0,0.0,0.0,0.0,291.1376203,36.5773443,9.7193,69.19995,57.63743,302.74847,8.3565657,7.9896,-2.44918,835.356,1.16891,16.237,15.414,13.665,13.262,13.118,0.0,0.0,0.0,0.0,0.0,13.162,13.266,13.003,9.106,15.1789,0.0,14.575,15.264,1,0,2,0,0,0,0,0.0,29.58
HD 159243 c,1,1,2,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,248.4,0.8,0.0,0.0,0.0,0.0,603.9,1.9,0.0,0.0,603.9,1.9,0.0,0.075,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,56.6,0.0,0.0,6123.0,1.12,1.12,0.05,0.114,4.55,1.25,0.0,3.8,0.0,-22.69,263.3395365,5.7008254,19.95,29.07673,28.96502,262.41992,59.1031174,-54.9479,21.7694,73.3055,13.6128,9.191,8.65,7.581,7.351,7.297,0.0,0.0,0.0,0.0,0.0,7.253,7.298,7.299,7.151,8.51188,0.0,8.1282,0.0,0,1,0,0,0,0,0,0.0,0.0
POTS-1 b,1,1,1,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,3.1606296,0.03734,10.548,0.941,734.16,2.31,0.0,0.0,0.0,0.0,734.16,2.31,0.0,0.0,0.0,0.0,88.06,2454231.655,0,0.459,0.0,0.0,0.0,0.16432,0.0,0.0,0.0,407.0,0.0,0.0,4400.0,0.59,0.69,-0.03,0.0,4.63,0.0,4.814,5.3,0.0,-16.23,203.6087259,-66.5811639,-4.06586,307.19384,-51.13146,234.52557,18.3158678,-17.8101,-4.2745,747.959,1.31575,19.474,17.9083,15.171,14.375,14.244,0.0,0.0,0.0,0.0,0.0,14.007,14.268,11.904,8.695,17.2604,0.0,16.2949,0.0,0,0,0,0,0,0,0,0.0,43.51
HD 159243 b,1,1,2,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,12.62,0.11,0.0,0.0,0.0,0.0,359.13,1.13,0.0,0.0,359.13,1.13,0.0,0.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,91.1,0.0,0.0,6123.0,1.12,1.12,0.05,0.114,4.55,1.25,0.0,3.8,0.0,-22.69,263.3395365,5.7008254,19.95,29.07673,28.96502,262.41992,59.1031174,-54.9479,21.7694,73.3055,13.6128,9.191,8.65,7.581,7.351,7.297,0.0,0.0,0.0,0.0,0.0,7.253,7.298,7.299,7.151,8.51188,0.0,8.1282,0.0,0,1,0,0,0,0,0,0.0,0.0
Kepler-177 c,0,1,2,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,49.41117582,0.2701,7.48,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87,545.0,88.81,2455031.239,1,0.8875,0.35848,5.3113,41.76,0.06424,0.0,0.0,0.0,0.0,0.0,0.0,6220.0,1.07,1.07,-0.1,0.0,4.41,0.0,0.5642,0.0,0.0,0.0,286.0471442,45.0532038,16.72431,75.49689,66.84141,299.76828,4.182543,4.0506,-1.04226,1435.44,0.667813,15.885,15.171,13.858,13.57,13.421,0.0,0.0,0.0,0.0,0.0,13.455,13.499,12.523,9.47,14.9414,0.0,14.4957,15.0,1,0,0,0,0,0,0,0.0,49.9
KOI-94 c,0,2,4,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,10.42367777,0.098601,3.864,0.345,0.0,0.0,6.20426,0.01952,0.0,0.0,6.20426,0.01952,0.59256,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.3330716,41.8911186,7.98316,76.22605,61.12432,315.05288,2.3935464,1.9665,1.36453,477.052,2.0676,13.005,12.314,11.218,10.957,10.926,0.0,0.0,0.0,0.0,0.0,10.778,10.813,10.827,9.546,12.1882,0.0,11.7889,12.205,3,0,0,0,0,0,0,0.0,47.7
KOI-94 d,0,2,4,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,22.34296949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454965.739,1,0.0,0.5712,6.6995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6184.0,1.43,1.18,0.11,0.43,4.2,0.0,0.572,0.0,0.0,0.0,297.3330716,41.8911186,7.98316,76.22605,61.12432,315.05288,2.3935464,1.9665,1.36453,477.052,2.0676,13.005,12.314,11.218,10.957,10.926,0.0,0.0,0.0,0.0,0.0,10.778,10.813,10.827,9.546,12.1882,0.0,11.7889,12.205,3,0,0,0,0,2,0,0.0,0.0
KOI-351 h,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,331.601,0.0,11.321,1.01,381.396,1.2,0.0,0.0,0.0,0.0,381.396,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,180.7,0.0866,0.0,0.0,0.0,0.0,0.0,0.0,6080.0,1.2,1.2,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,1,0,0,0,0,0,0,0.0,59.46
Kepler-279 c,0,1,3,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,35.735,0.0,5.5,0.491,7.4,0.02328,0.0,0.0,0.0,0.0,7.4,0.02328,0.3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.391295,42.194822,14.72413,73.14702,63.82584,300.12987,3.9877916,3.98537,0.138953,1037.4,0.935277,13.73,13.647,12.724,12.509,12.509,0.0,0.0,0.0,0.0,0.0,12.501,12.507,12.701,9.439,13.5847,0.0,13.2412,13.659,1,0,0,0,0,0,0,0.0,48.63
KOI-94 b,0,2,4,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,3.74316673,0.0488,1.5,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.76,1423.0,89.94,2454964.62,0,0.008,0.01263,3.6888,7.854,0.01031,0.0,0.0,0.0,0.0,0.0,0.0,6181.0,1.33,1.11,-0.02,0.0,4.23,0.0,0.654,0.0,0.0,0.0,297.3330716,41.8911186,7.98316,76.22605,61.12432,315.05288,2.3935464,1.9665,1.36453,477.052,2.0676,13.005,12.314,11.218,10.957,10.926,0.0,0.0,0.0,0.0,0.0,10.778,10.813,10.827,9.546,12.1882,0.0,11.7889,12.205,2,0,0,0,0,0,0,0.0,0.0
KOI-94 e,0,2,4,0,0,2013,1,0,0,1,0,0,0,0,0,0,0,54.31996151,0.2906,6.07,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,584.0,89.36,2454994.24,1,0.497,0.1975,8.5858,44.3,0.04178,0.0,0.0,0.0,0.0,0.0,0.0,6181.0,1.33,1.11,-0.02,0.0,4.23,0.0,0.5563,0.0,0.0,0.0,297.3330716,41.8911186,7.98316,76.22605,61.12432,315.05288,2.3935464,1.9665,1.36453,477.052,2.0676,13.005,12.314,11.218,10.957,10.926,0.0,0.0,0.0,0.0,0.0,10.778,10.813,10.827,9.546,12.1882,0.0,11.7889,12.205,3,0,0,0,0,0,0,0.0,44.52
HD 13908 b,1,1,2,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,19.382,0.154,0.0,0.0,0.0,0.0,274.91,0.865,0.0,0.0,274.91,0.865,0.0,0.02,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,55.3,0.0,0.0,6255.0,1.67,1.29,0.01,0.602,4.11,2.9,0.0,4.2,0.0,15.88,34.5609102,65.5941901,4.2186,131.74451,47.9242,59.48321,45.3829883,22.9504,-39.1522,79.5515,12.5417,8.042,7.52,6.497,6.251,6.21,0.0,0.0,0.0,0.0,0.0,6.256,6.152,6.237,6.189,7.3845,0.0,7.0174,0.0,0,1,0,0,0,0,0,0.0,0.0
Kepler-87 c,0,1,2,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,573.95023,1.3423,4.96,0.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,259.0,89.95,2455119.091,1,0.8252,0.1171,16.614,164.9,0.03513,0.0,0.0,0.0,0.0,0.0,0.0,5991.0,1.29,0.98,-0.2,0.0,4.21,0.0,0.2577,0.0,0.0,0.0,297.9168433,46.9651146,10.10838,80.91089,65.57354,320.58924,4.5298324,-4.43279,-0.932606,1232.9,0.782544,15.429,14.681,13.389,13.033,12.981,0.0,0.0,0.0,0.0,0.0,12.913,12.964,12.987,9.489,14.5869,0.0,14.0803,14.6,1,0,0,0,0,0,0,57.45,79.99
Kepler-87 b,0,1,2,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,114.7363519,0.4589,9.51,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,444.0,89.38,2454998.152,1,0.556,0.50528,11.878,67.24,0.06732,0.0,0.0,0.0,0.0,0.0,0.0,5991.0,1.29,0.98,-0.2,0.0,4.21,0.0,0.4368,0.0,0.0,0.0,297.9168433,46.9651146,10.10838,80.91089,65.57354,320.58924,4.5298324,-4.43279,-0.932606,1232.9,0.782544,15.429,14.681,13.389,13.033,12.981,0.0,0.0,0.0,0.0,0.0,12.913,12.964,12.987,9.489,14.5869,0.0,14.0803,14.6,1,0,0,0,0,0,0,16.64,63.45
HD 13908 c,1,1,2,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,931.0,2.03,0.0,0.0,0.0,0.0,1630.4,5.13,0.0,0.0,1630.4,5.13,0.0,0.12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,90.9,0.0,0.0,6255.0,1.67,1.29,0.01,0.602,4.11,2.9,0.0,4.2,0.0,15.88,34.5609102,65.5941901,4.2186,131.74451,47.9242,59.48321,45.3829883,22.9504,-39.1522,79.5515,12.5417,8.042,7.52,6.497,6.251,6.21,0.0,0.0,0.0,0.0,0.0,6.256,6.152,6.237,6.189,7.3845,0.0,7.0174,0.0,0,1,0,0,0,0,0,0.0,0.0
KOI-351 b,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,7.00828076,0.0709,1.15,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.49,1061.0,89.95,2454970.669,0,0.083,0.01186,3.711,14.53,0.01003,0.0,0.0,0.0,0.0,0.0,0.0,6238.0,1.05,0.97,-0.4,0.0,4.38,0.0,1.1823,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,0,0,0,0,0,0,0,0.0,0.0
KOI-351 c,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,8.71975915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454972.526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6031.13,1.25,1.12,0.083,0.269,4.3,0.0,0.8129,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,0,0,0,0,0,0,0,0.0,0.0
KOI-351 d,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,59.7370348,0.309468,2.866,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,0,0,0,0,0,0,0,0.0,47.7
KOI-142 c,1,1,3,0,0,2013,1,0,0,0,0,0,0,0,0,0,0,22.26492,0.0,0.0,0.0,214.1,0.674,0.0,0.0,0.0,0.0,214.1,0.674,0.0,0.05724,0.0,0.0,93.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2454961.353,0.0,47.9,0.0,0.0,5466.0,0.9,0.99,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.1481028,40.669413,11.52808,72.93478,61.55856,305.06572,5.0864493,1.1144,4.96287,376.863,2.62461,14.192,13.209,11.882,11.517,11.454,0.0,0.0,0.0,0.0,0.0,11.428,11.469,11.303,9.299,13.1048,0.0,12.5923,13.113,0,0,0,0,0,0,0,0.0,0.0
KOI-1843.03,1,1,2,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,0.1768913,0.0,0.61,0.054,8.0,0.02517,0.0,0.0,0.0,0.0,8.0,0.02517,0.0,0.0,0.0,0.0,72.0,2454964.552,0,0.0,0.015,0.65,1.9,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,3584.0,0.45,0.46,0.0,0.0,4.8,0.0,4.0,0.0,34.5,0.0,285.0131082,40.2209547,15.59932,70.54028,62.35155,295.22504,41.1922884,0.690538,41.1865,134.311,7.41656,16.927,15.295,11.951,11.279,11.056,18.6011,16.1581,14.8122,13.7559,13.239,10.94,10.912,10.88,9.238,14.4126,0.0,13.3179,14.404,2,0,0,0,0,0,0,0.0,38.52
KOI-351 f,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3.402,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,0,0,0,0,0,0,0,0.0,47.14
KOI-351 g,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,210.59659,0.724,6.8,0.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,89.95,2454980.086,0,0.313,0.4073,12.2293,133.0,0.05841,0.0,0.0,0.0,0.0,0.0,0.0,6330.0,1.07,1.14,0.0,0.0,4.43,0.53,0.0,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,0,0,0,0,0,0,0,51.38,77.2
KOI-351 e,0,1,8,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,91.9401253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454967.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6031.13,1.25,1.12,0.083,0.269,4.3,0.0,0.8129,0.0,0.0,0.0,284.4334642,49.3051239,19.25567,79.26947,71.22769,300.32939,5.432016,-4.37917,-3.21398,848.254,1.15007,14.604,13.883,12.79,12.531,12.482,0.0,0.0,0.0,0.0,0.0,12.438,12.476,12.513,9.588,13.7397,0.0,13.3396,13.804,0,0,0,0,0,0,0,0.0,0.0
Kepler-92 b,0,1,3,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,3.868,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.78,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5946.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0860607,41.5630224,13.31439,73.08205,62.86869,302.44188,14.7184507,-0.127316,14.7179,477.992,2.06347,12.504,11.671,10.747,10.47,10.403,0.0,0.0,0.0,0.0,0.0,10.352,10.392,10.388,8.831,11.7451,0.0,11.326,11.565,1,0,0,0,0,0,0,0.0,33.29
Kepler-69 c,0,1,2,0,0,2013,0,0,0,1,0,0,0,0,0,0,0,242.46712,0.0,1.76,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454983.866,0,0.0,0.0,12.549,0.0,0.01685,0.0,0.0,0.0,0.0,0.0,0.0,5745.0,0.95,0.94,-0.14,0.0,4.45,5.5,0.0,0.0,0.0,0.0,293.2609013,44.8688656,11.99414,77.48226,64.99488,311.4598,11.7957421,-9.70371,-6.70653,730.625,1.33989,14.655,13.866,12.631,12.284,12.234,0.0,0.0,0.0,0.0,0.0,12.168,12.231,12.206,9.406,13.712,0.0,13.2617,13.749,1,0,0,0,0,0,0,0.0,47.7
